model,tensor,role,layer,fmt,alpha,n_params,bits_per_value,bits_codes,bits_scales,bytes,changed_frac,has_calib,werr,werr_mxonly,mse,mse_mxonly
Qwen3-0.6B,model.layers.13.self_attn.k_proj.weight,k_proj,13,mxfp8,0.0,1048576,6.6519775390625,6.610084533691406,0.04189300537109375,871888,0.0,True,0.8016282320022583,0.8016282320022583,5.284746293909848e-07,5.284746293909848e-07
Qwen3-0.6B,model.layers.13.self_attn.k_proj.weight,k_proj,13,mxfp8,1.0,1048576,6.530242919921875,6.488349914550781,0.04189300537109375,855932,0.09481048583984375,True,0.8070632219314575,0.8016282320022583,5.402200713433558e-07,5.284746293909848e-07
Qwen3-0.6B,model.layers.13.self_attn.k_proj.weight,k_proj,13,mxfp8,5.0,1048576,6.4195556640625,6.377662658691406,0.04189300537109375,841424,0.19580841064453125,True,0.8456371426582336,0.8016282320022583,6.427019911825482e-07,5.284746293909848e-07
Qwen3-0.6B,model.layers.13.self_attn.o_proj.weight,o_proj,13,mxfp4,0.0,2097152,3.973041534423828,3.9310951232910156,0.0419464111328125,1041509,0.0,True,3.3491408824920654,3.3491408824920654,6.906007001816761e-06,6.906007001816761e-06
Qwen3-0.6B,model.layers.13.self_attn.o_proj.weight,o_proj,13,mxfp4,1.0,2097152,3.8428115844726562,3.8008651733398438,0.0419464111328125,1007370,0.09725713729858398,True,3.5724520683288574,3.3491408824920654,8.582177542848513e-06,6.906007001816761e-06
Qwen3-0.6B,model.layers.13.self_attn.o_proj.weight,o_proj,13,mxfp4,5.0,2097152,3.4844017028808594,3.442455291748047,0.0419464111328125,913415,0.3996615409851074,True,7.0175981521606445,3.3491408824920654,2.7350379241397604e-05,6.906007001816761e-06
Qwen3-0.6B,model.layers.13.self_attn.o_proj.weight,o_proj,13,mxfp8,0.0,2097152,6.6493682861328125,6.607421875,0.0419464111328125,1743092,0.0,True,0.21281759440898895,0.21281759440898895,4.6733782710361993e-07,4.6733782710361993e-07
Qwen3-0.6B,model.layers.13.self_attn.o_proj.weight,o_proj,13,mxfp8,1.0,2097152,6.438728332519531,6.396781921386719,0.0419464111328125,1687874,0.1887989044189453,True,0.22708827257156372,0.21281759440898895,5.463610932565643e-07,4.6733782710361993e-07
Qwen3-0.6B,model.layers.13.self_attn.o_proj.weight,o_proj,13,mxfp8,5.0,2097152,6.2404022216796875,6.198455810546875,0.0419464111328125,1635884,0.4544520378112793,True,0.34826523065567017,0.21281759440898895,1.225364712809096e-06,4.6733782710361993e-07
Qwen3-0.6B,model.layers.13.self_attn.q_proj.weight,q_proj,13,mxfp4,0.0,2097152,3.904926300048828,3.8635635375976562,0.041362762451171875,1023653,0.0,True,33.43675231933594,33.43675231933594,1.1392170563340187e-05,1.1392170563340187e-05
Qwen3-0.6B,model.layers.13.self_attn.q_proj.weight,q_proj,13,mxfp4,1.0,2097152,3.900074005126953,3.8587112426757812,0.041362762451171875,1022381,0.01436614990234375,True,33.49740219116211,33.43675231933594,1.1649231964838691e-05,1.1392170563340187e-05
Qwen3-0.6B,model.layers.13.self_attn.q_proj.weight,q_proj,13,mxfp4,5.0,2097152,3.8177566528320312,3.7763938903808594,0.041362762451171875,1000802,0.12441110610961914,True,35.887420654296875,33.43675231933594,1.546092244097963e-05,1.1392170563340187e-05
Qwen3-0.6B,model.layers.13.self_attn.q_proj.weight,q_proj,13,mxfp8,0.0,2097152,6.654937744140625,6.613574981689453,0.041362762451171875,1744552,0.0,True,1.934577465057373,1.934577465057373,7.544964546468691e-07,7.544964546468691e-07
Qwen3-0.6B,model.layers.13.self_attn.q_proj.weight,q_proj,13,mxfp8,1.0,2097152,6.536651611328125,6.495288848876953,0.041362762451171875,1713544,0.08991718292236328,True,1.946707844734192,1.934577465057373,7.703745268372586e-07,7.544964546468691e-07
Qwen3-0.6B,model.layers.13.self_attn.q_proj.weight,q_proj,13,mxfp8,5.0,2097152,6.431949615478516,6.390586853027344,0.041362762451171875,1686097,0.1942591667175293,True,2.041658878326416,1.934577465057373,9.117493391386233e-07,7.544964546468691e-07
Qwen3-0.6B,model.layers.13.self_attn.v_proj.weight,v_proj,13,mxfp4,0.0,1048576,3.9109115600585938,3.86480712890625,0.04610443115234375,512611,0.0,True,10.45836353302002,10.45836353302002,9.442193004360888e-06,9.442193004360888e-06
Qwen3-0.6B,model.layers.13.self_attn.v_proj.weight,v_proj,13,mxfp4,1.0,1048576,3.90948486328125,3.8633804321289062,0.04610443115234375,512424,0.006854057312011719,True,10.468509674072266,10.45836353302002,9.55759605858475e-06,9.442193004360888e-06
Qwen3-0.6B,model.layers.13.self_attn.v_proj.weight,v_proj,13,mxfp4,5.0,1048576,3.8802642822265625,3.8341598510742188,0.04610443115234375,508594,0.07174110412597656,True,11.04758071899414,10.45836353302002,1.2826145393773913e-05,9.442193004360888e-06
Qwen3-0.6B,model.layers.13.self_attn.v_proj.weight,v_proj,13,mxfp8,0.0,1048576,6.679008483886719,6.632904052734375,0.04610443115234375,875431,0.0,True,0.5570984482765198,0.5570984482765198,6.407995556401147e-07,6.407995556401147e-07
Qwen3-0.6B,model.layers.13.self_attn.v_proj.weight,v_proj,13,mxfp8,1.0,1048576,6.571846008300781,6.5257415771484375,0.04610443115234375,861385,0.08226394653320312,True,0.5622609853744507,0.5570984482765198,6.529124902954209e-07,6.407995556401147e-07
Qwen3-0.6B,model.layers.13.self_attn.v_proj.weight,v_proj,13,mxfp8,5.0,1048576,6.47540283203125,6.429298400878906,0.04610443115234375,848744,0.17509174346923828,True,0.6022371649742126,0.5570984482765198,7.83674522608635e-07,6.407995556401147e-07
Qwen3-0.6B,model.layers.14.mlp.down_proj.weight,down_proj,14,mxfp4,0.0,3145728,3.8923975626627603,3.847015380859375,0.045382181803385414,1530553,0.0,True,2.2281551361083984,2.2281551361083984,7.85544398240745e-06,7.85544398240745e-06
Qwen3-0.6B,model.layers.14.mlp.down_proj.weight,down_proj,14,mxfp4,1.0,3145728,3.7625350952148438,3.7171529134114585,0.045382181803385414,1479489,0.23579088846842447,True,3.1646180152893066,2.2281551361083984,1.8367014490650035e-05,7.85544398240745e-06
Qwen3-0.6B,model.layers.14.mlp.down_proj.weight,down_proj,14,mxfp4,5.0,3145728,3.45025634765625,3.4048741658528647,0.045382181803385414,1356696,0.5495859781901041,True,8.25960922241211,2.2281551361083984,4.625395013135858e-05,7.85544398240745e-06
Qwen3-0.6B,model.layers.14.mlp.down_proj.weight,down_proj,14,mxfp8,0.0,3145728,6.705240885416667,6.659858703613281,0.045382181803385414,2636608,0.0,True,0.14154799282550812,0.14154799282550812,5.247570697974879e-07,5.247570697974879e-07
Qwen3-0.6B,model.layers.14.mlp.down_proj.weight,down_proj,14,mxfp8,1.0,3145728,6.431009928385417,6.385627746582031,0.045382181803385414,2528776,0.2873109181722005,True,0.1755100041627884,0.14154799282550812,8.34449394915282e-07,5.247570697974879e-07
Qwen3-0.6B,model.layers.14.mlp.down_proj.weight,down_proj,14,mxfp8,5.0,3145728,6.195849100748698,6.1504669189453125,0.045382181803385414,2436307,0.6093432108561198,True,0.38106095790863037,0.14154799282550812,2.1933014977548737e-06,5.247570697974879e-07
Qwen3-0.6B,model.layers.14.mlp.gate_proj.weight,gate_proj,14,mxfp4,0.0,3145728,3.9041849772135415,3.8636805216471353,0.04050445556640625,1535188,0.0,True,29.61598014831543,29.61598014831543,1.005761805572547e-05,1.005761805572547e-05
Qwen3-0.6B,model.layers.14.mlp.gate_proj.weight,gate_proj,14,mxfp4,1.0,3145728,3.9014205932617188,3.8609161376953125,0.04050445556640625,1534101,0.007780710856119792,True,29.663259506225586,29.61598014831543,1.014285680867033e-05,1.005761805572547e-05
Qwen3-0.6B,model.layers.14.mlp.gate_proj.weight,gate_proj,14,mxfp4,5.0,3145728,3.7904739379882812,3.749969482421875,0.04050445556640625,1490475,0.13863468170166016,True,32.85173034667969,29.61598014831543,1.3216643310443033e-05,1.005761805572547e-05
Qwen3-0.6B,model.layers.14.mlp.gate_proj.weight,gate_proj,14,mxfp8,0.0,3145728,6.658131917317708,6.617627461751302,0.04050445556640625,2618084,0.0,True,1.9305191040039062,1.9305191040039062,6.710659476993897e-07,6.710659476993897e-07
Qwen3-0.6B,model.layers.14.mlp.gate_proj.weight,gate_proj,14,mxfp8,1.0,3145728,6.542449951171875,6.501945495605469,0.04050445556640625,2572596,0.0892038345336914,True,1.9442921876907349,1.9305191040039062,6.82778590999078e-07,6.710659476993897e-07
Qwen3-0.6B,model.layers.14.mlp.gate_proj.weight,gate_proj,14,mxfp8,5.0,3145728,6.432233174641927,6.3917287190755205,0.04050445556640625,2529257,0.19057146708170572,True,2.0549697875976562,1.9305191040039062,7.801751849001448e-07,6.710659476993897e-07
Qwen3-0.6B,model.layers.14.mlp.up_proj.weight,up_proj,14,mxfp4,0.0,3145728,3.9081522623697915,3.865605672200521,0.042546590169270836,1536748,0.0,True,17.647363662719727,17.647363662719727,8.291152880701702e-06,8.291152880701702e-06
Qwen3-0.6B,model.layers.14.mlp.up_proj.weight,up_proj,14,mxfp4,1.0,3145728,3.9074020385742188,3.8648554484049478,0.042546590169270836,1536453,0.003200531005859375,True,17.66041374206543,17.647363662719727,8.32427576824557e-06,8.291152880701702e-06
Qwen3-0.6B,model.layers.14.mlp.up_proj.weight,up_proj,14,mxfp4,5.0,3145728,3.8244603474934897,3.7819137573242188,0.042546590169270836,1503839,0.10856787363688152,True,19.962404251098633,17.647363662719727,1.0649789146555122e-05,8.291152880701702e-06
Qwen3-0.6B,model.layers.14.mlp.up_proj.weight,up_proj,14,mxfp8,0.0,3145728,6.6696319580078125,6.627085367838542,0.042546590169270836,2622606,0.0,True,1.030015230178833,1.030015230178833,5.580916990766127e-07,5.580916990766127e-07
Qwen3-0.6B,model.layers.14.mlp.up_proj.weight,up_proj,14,mxfp8,1.0,3145728,6.548774719238281,6.506228129069011,0.042546590169270836,2575083,0.08648077646891277,True,1.0427865982055664,1.030015230178833,5.686222266376717e-07,5.580916990766127e-07
Qwen3-0.6B,model.layers.14.mlp.up_proj.weight,up_proj,14,mxfp8,5.0,3145728,6.441986083984375,6.3994394938151045,0.042546590169270836,2533092,0.17610836029052734,True,1.1280841827392578,1.030015230178833,6.415868938347558e-07,5.580916990766127e-07
Qwen3-0.6B,model.layers.14.self_attn.k_proj.weight,k_proj,14,mxfp4,0.0,1048576,3.9041671752929688,3.8629913330078125,0.04117584228515625,511727,0.0,True,17.87255096435547,17.87255096435547,7.89808836998418e-06,7.89808836998418e-06
Qwen3-0.6B,model.layers.14.self_attn.k_proj.weight,k_proj,14,mxfp4,1.0,1048576,3.901214599609375,3.8600387573242188,0.04117584228515625,511340,0.008709907531738281,True,17.88454818725586,17.87255096435547,7.987985554791521e-06,7.89808836998418e-06
Qwen3-0.6B,model.layers.14.self_attn.k_proj.weight,k_proj,14,mxfp4,5.0,1048576,3.868865966796875,3.8276901245117188,0.04117584228515625,507100,0.07157421112060547,True,18.356613159179688,17.87255096435547,9.889267857943196e-06,7.89808836998418e-06
Qwen3-0.6B,model.layers.14.self_attn.k_proj.weight,k_proj,14,mxfp8,0.0,1048576,6.657173156738281,6.615997314453125,0.04117584228515625,872569,0.0,True,1.0572242736816406,1.0572242736816406,5.238529752205068e-07,5.238529752205068e-07
Qwen3-0.6B,model.layers.14.self_attn.k_proj.weight,k_proj,14,mxfp8,1.0,1048576,6.551017761230469,6.5098419189453125,0.04117584228515625,858655,0.0871124267578125,True,1.0623180866241455,1.0572242736816406,5.337335551303113e-07,5.238529752205068e-07
Qwen3-0.6B,model.layers.14.self_attn.k_proj.weight,k_proj,14,mxfp8,5.0,1048576,6.451789855957031,6.410614013671875,0.04117584228515625,845649,0.1825695037841797,True,1.0997014045715332,1.0572242736816406,6.091761406423757e-07,5.238529752205068e-07
Qwen3-0.6B,model.layers.14.self_attn.o_proj.weight,o_proj,14,mxfp4,0.0,2097152,3.92559814453125,3.88433837890625,0.041259765625,1029072,0.0,True,2.380964994430542,2.380964994430542,6.518272130051628e-06,6.518272130051628e-06
Qwen3-0.6B,model.layers.14.self_attn.o_proj.weight,o_proj,14,mxfp4,1.0,2097152,3.8022918701171875,3.7610321044921875,0.041259765625,996748,0.14290237426757812,True,2.6882522106170654,2.380964994430542,1.0246831152471714e-05,6.518272130051628e-06
Qwen3-0.6B,model.layers.14.self_attn.o_proj.weight,o_proj,14,mxfp4,5.0,2097152,3.3830718994140625,3.3418121337890625,0.041259765625,886852,0.45731019973754883,True,5.606759548187256,2.380964994430542,3.0669456464238465e-05,6.518272130051628e-06
Qwen3-0.6B,model.layers.14.self_attn.o_proj.weight,o_proj,14,mxfp8,0.0,2097152,6.6436767578125,6.6024169921875,0.041259765625,1741600,0.0,True,0.15323936939239502,0.15323936939239502,4.384708347515698e-07,4.384708347515698e-07
Qwen3-0.6B,model.layers.14.self_attn.o_proj.weight,o_proj,14,mxfp8,1.0,2097152,6.403175354003906,6.361915588378906,0.041259765625,1678554,0.21569538116455078,True,0.16855669021606445,0.15323936939239502,5.6986726804098e-07,4.384708347515698e-07
Qwen3-0.6B,model.layers.14.self_attn.o_proj.weight,o_proj,14,mxfp8,5.0,2097152,6.202053070068359,6.160793304443359,0.041259765625,1625831,0.5062341690063477,True,0.281410813331604,0.15323936939239502,1.4541196833306458e-06,4.384708347515698e-07
Qwen3-0.6B,model.layers.14.self_attn.q_proj.weight,q_proj,14,mxfp4,0.0,2097152,3.9035911560058594,3.8610305786132812,0.042560577392578125,1023303,0.0,True,42.81610107421875,42.81610107421875,1.104763759940397e-05,1.104763759940397e-05
Qwen3-0.6B,model.layers.14.self_attn.q_proj.weight,q_proj,14,mxfp4,1.0,2097152,3.899921417236328,3.85736083984375,0.042560577392578125,1022341,0.011892318725585938,True,42.863216400146484,42.81610107421875,1.1187172276549973e-05,1.104763759940397e-05
Qwen3-0.6B,model.layers.14.self_attn.q_proj.weight,q_proj,14,mxfp4,5.0,2097152,3.8543052673339844,3.8117446899414062,0.042560577392578125,1010383,0.08993959426879883,True,44.545555114746094,42.81610107421875,1.3964051504444797e-05,1.104763759940397e-05
Qwen3-0.6B,model.layers.14.self_attn.q_proj.weight,q_proj,14,mxfp8,0.0,2097152,6.663600921630859,6.621040344238281,0.042560577392578125,1746823,0.0,True,2.393094539642334,2.393094539642334,7.376214057330799e-07,7.376214057330799e-07
Qwen3-0.6B,model.layers.14.self_attn.q_proj.weight,q_proj,14,mxfp8,1.0,2097152,6.562919616699219,6.520359039306641,0.042560577392578125,1720430,0.08550405502319336,True,2.406141519546509,2.393094539642334,7.497962428715255e-07,7.376214057330799e-07
Qwen3-0.6B,model.layers.14.self_attn.q_proj.weight,q_proj,14,mxfp8,5.0,2097152,6.471858978271484,6.429298400878906,0.042560577392578125,1696559,0.18102359771728516,True,2.5035080909729004,2.393094539642334,8.543530043425562e-07,7.376214057330799e-07
Qwen3-0.6B,model.layers.14.self_attn.v_proj.weight,v_proj,14,mxfp4,0.0,1048576,3.9115066528320312,3.865966796875,0.04553985595703125,512689,0.0,True,12.59478759765625,12.59478759765625,8.490129403071478e-06,8.490129403071478e-06
Qwen3-0.6B,model.layers.14.self_attn.v_proj.weight,v_proj,14,mxfp4,1.0,1048576,3.9103927612304688,3.8648529052734375,0.04553985595703125,512543,0.00464630126953125,True,12.601902961730957,12.59478759765625,8.563863048038911e-06,8.490129403071478e-06
Qwen3-0.6B,model.layers.14.self_attn.v_proj.weight,v_proj,14,mxfp4,5.0,1048576,3.89703369140625,3.8514938354492188,0.04553985595703125,510792,0.04732704162597656,True,12.918737411499023,12.59478759765625,1.0665848094504327e-05,8.490129403071478e-06
Qwen3-0.6B,model.layers.14.self_attn.v_proj.weight,v_proj,14,mxfp8,0.0,1048576,6.6820831298828125,6.636543273925781,0.04553985595703125,875834,0.0,True,0.6952203512191772,0.6952203512191772,5.755904339821427e-07,5.755904339821427e-07
Qwen3-0.6B,model.layers.14.self_attn.v_proj.weight,v_proj,14,mxfp8,1.0,1048576,6.582733154296875,6.537193298339844,0.04553985595703125,862812,0.07761478424072266,True,0.7002261281013489,0.6952203512191772,5.852603521816491e-07,5.755904339821427e-07
Qwen3-0.6B,model.layers.14.self_attn.v_proj.weight,v_proj,14,mxfp8,5.0,1048576,6.4950714111328125,6.449531555175781,0.04553985595703125,851322,0.16573333740234375,True,0.7393319010734558,0.6952203512191772,6.763984288227221e-07,5.755904339821427e-07
Qwen3-0.6B,model.layers.15.mlp.down_proj.weight,down_proj,15,mxfp4,0.0,3145728,3.8944371541341147,3.848932902018229,0.045504252115885414,1531355,0.0,True,3.273496389389038,3.273496389389038,7.834204552636947e-06,7.834204552636947e-06
Qwen3-0.6B,model.layers.15.mlp.down_proj.weight,down_proj,15,mxfp4,1.0,3145728,3.80426025390625,3.7587560017903647,0.045504252115885414,1495896,0.1815608342488607,True,3.9861316680908203,3.273496389389038,1.531865018478129e-05,7.834204552636947e-06
Qwen3-0.6B,model.layers.15.mlp.down_proj.weight,down_proj,15,mxfp4,5.0,3145728,3.5286026000976562,3.483098347981771,0.045504252115885414,1387503,0.4873940149943034,True,9.22903823852539,3.273496389389038,4.064664608449675e-05,7.834204552636947e-06
Qwen3-0.6B,model.layers.15.mlp.down_proj.weight,down_proj,15,mxfp8,0.0,3145728,6.702138264973958,6.656634012858073,0.045504252115885414,2635388,0.0,True,0.20613881945610046,0.20613881945610046,5.230891702012741e-07,5.230891702012741e-07
Qwen3-0.6B,model.layers.15.mlp.down_proj.weight,down_proj,15,mxfp8,1.0,3145728,6.448588053385417,6.403083801269531,0.045504252115885414,2535688,0.25052515665690106,True,0.23659496009349823,0.20613881945610046,7.565146802335221e-07,5.230891702012741e-07
Qwen3-0.6B,model.layers.15.mlp.down_proj.weight,down_proj,15,mxfp8,5.0,3145728,6.227902730305989,6.1823984781901045,0.045504252115885414,2448911,0.5388898849487305,True,0.4375387728214264,0.20613881945610046,1.898535742839158e-06,5.230891702012741e-07
Qwen3-0.6B,model.layers.15.mlp.gate_proj.weight,gate_proj,15,mxfp4,0.0,3145728,3.9042587280273438,3.8635889689127603,0.040669759114583336,1535217,0.0,True,38.600914001464844,38.600914001464844,1.0176772775594145e-05,1.0176772775594145e-05
Qwen3-0.6B,model.layers.15.mlp.gate_proj.weight,gate_proj,15,mxfp4,1.0,3145728,3.9026590983072915,3.8619893391927085,0.040669759114583336,1534588,0.004111925760904948,True,38.62255096435547,38.600914001464844,1.0202799785474781e-05,1.0176772775594145e-05
Qwen3-0.6B,model.layers.15.mlp.gate_proj.weight,gate_proj,15,mxfp4,5.0,3145728,3.8084437052408853,3.7677739461263022,0.040669759114583336,1497541,0.12230332692464192,True,41.592689514160156,38.600914001464844,1.2515824892034288e-05,1.0176772775594145e-05
Qwen3-0.6B,model.layers.15.mlp.gate_proj.weight,gate_proj,15,mxfp8,0.0,3145728,6.660362243652344,6.619692484537761,0.040669759114583336,2618961,0.0,True,2.402479648590088,2.402479648590088,6.822359068792139e-07,6.822359068792139e-07
Qwen3-0.6B,model.layers.15.mlp.gate_proj.weight,gate_proj,15,mxfp8,1.0,3145728,6.5437876383463545,6.5031178792317705,0.040669759114583336,2573122,0.08593273162841797,True,2.4166829586029053,2.402479648590088,6.921563340256398e-07,6.822359068792139e-07
Qwen3-0.6B,model.layers.15.mlp.gate_proj.weight,gate_proj,15,mxfp8,5.0,3145728,6.431978861490886,6.391309102376302,0.040669759114583336,2529157,0.18606281280517578,True,2.52669620513916,2.402479648590088,7.679003033445042e-07,6.822359068792139e-07
Qwen3-0.6B,model.layers.15.mlp.up_proj.weight,up_proj,15,mxfp4,0.0,3145728,3.9067713419596353,3.863886515299479,0.04288482666015625,1536205,0.0,True,22.178760528564453,22.178760528564453,8.598457498010248e-06,8.598457498010248e-06
Qwen3-0.6B,model.layers.15.mlp.up_proj.weight,up_proj,15,mxfp4,1.0,3145728,3.9062118530273438,3.8633270263671875,0.04288482666015625,1535985,0.0020551681518554688,True,22.187421798706055,22.178760528564453,8.611341399955563e-06,8.598457498010248e-06
Qwen3-0.6B,model.layers.15.mlp.up_proj.weight,up_proj,15,mxfp4,5.0,3145728,3.839014689127604,3.7961298624674478,0.04288482666015625,1509562,0.09552447001139323,True,24.29064178466797,22.178760528564453,1.03008424048312e-05,8.598457498010248e-06
Qwen3-0.6B,model.layers.15.mlp.up_proj.weight,up_proj,15,mxfp8,0.0,3145728,6.672587076822917,6.629702250162761,0.04288482666015625,2623768,0.0,True,1.2818019390106201,1.2818019390106201,5.770729671894514e-07,5.770729671894514e-07
Qwen3-0.6B,model.layers.15.mlp.up_proj.weight,up_proj,15,mxfp8,1.0,3145728,6.5581309000651045,6.515246073404948,0.04288482666015625,2578762,0.08175977071126302,True,1.294407606124878,1.2818019390106201,5.857208975612593e-07,5.770729671894514e-07
Qwen3-0.6B,model.layers.15.mlp.up_proj.weight,up_proj,15,mxfp8,5.0,3145728,6.449338277180989,6.406453450520833,0.04288482666015625,2535983,0.16022555033365884,True,1.3798441886901855,1.2818019390106201,6.428087431231688e-07,5.770729671894514e-07
Qwen3-0.6B,model.layers.15.self_attn.k_proj.weight,k_proj,15,mxfp4,0.0,1048576,3.9052505493164062,3.8647003173828125,0.04055023193359375,511869,0.0,True,32.73518753051758,32.73518753051758,7.01631506672129e-06,7.01631506672129e-06
Qwen3-0.6B,model.layers.15.self_attn.k_proj.weight,k_proj,15,mxfp4,1.0,1048576,3.904937744140625,3.8643875122070312,0.04055023193359375,511828,0.0010766983032226562,True,32.736595153808594,32.73518753051758,7.021890723990509e-06,7.01631506672129e-06
Qwen3-0.6B,model.layers.15.self_attn.k_proj.weight,k_proj,15,mxfp4,5.0,1048576,3.8930740356445312,3.8525238037109375,0.04055023193359375,510273,0.024776458740234375,True,32.89356994628906,32.73518753051758,7.389080565189943e-06,7.01631506672129e-06
Qwen3-0.6B,model.layers.15.self_attn.k_proj.weight,k_proj,15,mxfp8,0.0,1048576,6.6521148681640625,6.611564636230469,0.04055023193359375,871906,0.0,True,1.9038467407226562,1.9038467407226562,4.6622591298728366e-07,4.6622591298728366e-07
Qwen3-0.6B,model.layers.15.self_attn.k_proj.weight,k_proj,15,mxfp8,1.0,1048576,6.5687713623046875,6.528221130371094,0.04055023193359375,860982,0.05843353271484375,True,1.906252145767212,1.9038467407226562,4.685960277583945e-07,4.6622591298728366e-07
Qwen3-0.6B,model.layers.15.self_attn.k_proj.weight,k_proj,15,mxfp8,5.0,1048576,6.5029144287109375,6.462364196777344,0.04055023193359375,852350,0.11419296264648438,True,1.924046277999878,1.9038467407226562,4.867144980380544e-07,4.6622591298728366e-07
Qwen3-0.6B,model.layers.15.self_attn.o_proj.weight,o_proj,15,mxfp4,0.0,2097152,3.9295120239257812,3.8850326538085938,0.0444793701171875,1030098,0.0,True,3.0589540004730225,3.0589540004730225,7.274387826328166e-06,7.274387826328166e-06
Qwen3-0.6B,model.layers.15.self_attn.o_proj.weight,o_proj,15,mxfp4,1.0,2097152,3.8523025512695312,3.8078231811523438,0.0444793701171875,1009858,0.0923008918762207,True,3.2794535160064697,3.0589540004730225,9.039646101882681e-06,7.274387826328166e-06
Qwen3-0.6B,model.layers.15.self_attn.o_proj.weight,o_proj,15,mxfp4,5.0,2097152,3.486591339111328,3.4421119689941406,0.0444793701171875,913989,0.4019656181335449,True,6.998628616333008,3.0589540004730225,2.854557169484906e-05,7.274387826328166e-06
Qwen3-0.6B,model.layers.15.self_attn.o_proj.weight,o_proj,15,mxfp8,0.0,2097152,6.654163360595703,6.609683990478516,0.0444793701171875,1744349,0.0,True,0.19440957903862,0.19440957903862,4.944032525600051e-07,4.944032525600051e-07
Qwen3-0.6B,model.layers.15.self_attn.o_proj.weight,o_proj,15,mxfp8,1.0,2097152,6.438396453857422,6.393917083740234,0.0444793701171875,1687787,0.17917108535766602,True,0.20914043486118317,0.19440957903862,5.742284656662378e-07,4.944032525600051e-07
Qwen3-0.6B,model.layers.15.self_attn.o_proj.weight,o_proj,15,mxfp8,5.0,2097152,6.242298126220703,6.197818756103516,0.0444793701171875,1636381,0.4354124069213867,True,0.33273544907569885,0.19440957903862,1.256485461453849e-06,4.944032525600051e-07
Qwen3-0.6B,model.layers.15.self_attn.q_proj.weight,q_proj,15,mxfp4,0.0,2097152,3.903484344482422,3.86053466796875,0.042949676513671875,1023275,0.0,True,81.0816650390625,81.0816650390625,1.1369294952601194e-05,1.1369294952601194e-05
Qwen3-0.6B,model.layers.15.self_attn.q_proj.weight,q_proj,15,mxfp4,1.0,2097152,3.9024314880371094,3.8594818115234375,0.042949676513671875,1022999,0.003658771514892578,True,81.094482421875,81.0816650390625,1.1385101970518008e-05,1.1369294952601194e-05
Qwen3-0.6B,model.layers.15.self_attn.q_proj.weight,q_proj,15,mxfp4,5.0,2097152,3.8907203674316406,3.8477706909179688,0.042949676513671875,1019929,0.03672981262207031,True,81.6983642578125,81.0816650390625,1.2059593245794531e-05,1.1369294952601194e-05
Qwen3-0.6B,model.layers.15.self_attn.q_proj.weight,q_proj,15,mxfp8,0.0,2097152,6.662334442138672,6.619384765625,0.042949676513671875,1746491,0.0,True,4.664543151855469,4.664543151855469,7.529137633355276e-07,7.529137633355276e-07
Qwen3-0.6B,model.layers.15.self_attn.q_proj.weight,q_proj,15,mxfp8,1.0,2097152,6.577850341796875,6.534900665283203,0.042949676513671875,1724344,0.061374664306640625,True,4.675826549530029,4.664543151855469,7.583098522445653e-07,7.529137633355276e-07
Qwen3-0.6B,model.layers.15.self_attn.q_proj.weight,q_proj,15,mxfp8,5.0,2097152,6.504467010498047,6.461517333984375,0.042949676513671875,1705107,0.13403034210205078,True,4.7759599685668945,4.664543151855469,8.04398666787165e-07,7.529137633355276e-07
Qwen3-0.6B,model.layers.15.self_attn.v_proj.weight,v_proj,15,mxfp4,0.0,1048576,3.903106689453125,3.8566207885742188,0.04648590087890625,511588,0.0,True,23.724143981933594,23.724143981933594,9.16202952794265e-06,9.16202952794265e-06
Qwen3-0.6B,model.layers.15.self_attn.v_proj.weight,v_proj,15,mxfp4,1.0,1048576,3.9030609130859375,3.8565750122070312,0.04648590087890625,511582,0.000194549560546875,True,23.724483489990234,23.724143981933594,9.164325092569925e-06,9.16202952794265e-06
Qwen3-0.6B,model.layers.15.self_attn.v_proj.weight,v_proj,15,mxfp4,5.0,1048576,3.8997802734375,3.8532943725585938,0.04648590087890625,511152,0.016263961791992188,True,23.84246063232422,23.724143981933594,9.573761417414062e-06,9.16202952794265e-06
Qwen3-0.6B,model.layers.15.self_attn.v_proj.weight,v_proj,15,mxfp8,0.0,1048576,6.6929931640625,6.646507263183594,0.04648590087890625,877264,0.0,True,1.2370336055755615,1.2370336055755615,6.132131602498703e-07,6.132131602498703e-07
Qwen3-0.6B,model.layers.15.self_attn.v_proj.weight,v_proj,15,mxfp8,1.0,1048576,6.6193695068359375,6.572883605957031,0.04648590087890625,867614,0.053028106689453125,True,1.2403242588043213,1.2370336055755615,6.165772674648906e-07,6.132131602498703e-07
Qwen3-0.6B,model.layers.15.self_attn.v_proj.weight,v_proj,15,mxfp8,5.0,1048576,6.556671142578125,6.510185241699219,0.04648590087890625,859396,0.11036014556884766,True,1.2709219455718994,1.2370336055755615,6.458591883529152e-07,6.132131602498703e-07
Qwen3-0.6B,model.layers.16.mlp.down_proj.weight,down_proj,16,mxfp4,0.0,3145728,3.8900680541992188,3.843633015950521,0.046435038248697914,1529637,0.0,True,9.740641593933105,9.740641593933105,8.126466127578169e-06,8.126466127578169e-06
Qwen3-0.6B,model.layers.16.mlp.down_proj.weight,down_proj,16,mxfp4,1.0,3145728,3.850397745768229,3.8039627075195312,0.046435038248697914,1514038,0.10113366444905598,True,10.180188179016113,9.740641593933105,1.1985282071691472e-05,8.126466127578169e-06
