n_params,rows,cols,sqnr_db,nmse,max_abs_err,rms_weight,kurtosis,block_kurtosis,block_crest,code_entropy,code_entropy_ratio,scale_entropy,scale_span,zero_rate,top_level_rate,sat_rate,sat_block_rate,n_blocks,bits_per_value,bytes_bf16,bytes_mx,model,tensor,fmt,role,layer,dtype
4194304,2048,2048,30.63128791613144,0.0008647114474141588,0.0302734375,0.032472287763204793,3.7623913725653884,2.9034976959228516,2.3962185382843018,6.528174588325415,0.8160218235406769,0.9971687438076893,4,3.5762786865234375e-06,0.010283946990966797,0.00722813606262207,0.1623382568359375,131072,8.25,8388608,4325376,Qwen3-1.7B,model.layers.1.self_attn.o_proj.weight,mxfp8,o_proj,1,bfloat16
4194304,2048,2048,18.72203005506946,0.013421374491757121,0.12109375,0.0345029496557301,4.935043003043018,2.9562854766845703,2.414562463760376,3.837666720459264,0.959416680114816,1.222336581236136,6,0.08975696563720703,0.05207347869873047,0.02169489860534668,0.366943359375,131072,4.25,8388608,2228224,Qwen3-1.7B,model.layers.1.self_attn.q_proj.weight,mxfp4,q_proj,1,bfloat16
4194304,2048,2048,30.54808748690846,0.0008814369480691122,0.05859375,0.0345029496557301,4.935043003043018,2.9562854766845703,2.414562463760376,6.536692582858903,0.8170865728573629,1.222336581236136,6,7.3909759521484375e-06,0.010395050048828125,0.007275104522705078,0.16776275634765625,131072,8.25,8388608,4325376,Qwen3-1.7B,model.layers.1.self_attn.q_proj.weight,mxfp8,q_proj,1,bfloat16
2097152,1024,2048,18.800198687946278,0.013181964302302254,0.0498046875,0.034540843256767546,3.2775460159302168,2.954543352127075,2.4140233993530273,3.82566383700732,0.95641595925183,0.6778466982359497,3,0.09314346313476562,0.04653215408325195,0.018679141998291016,0.3194732666015625,65536,4.25,4194304,1114112,Qwen3-1.7B,model.layers.1.self_attn.v_proj.weight,mxfp4,v_proj,1,bfloat16
2097152,1024,2048,30.71310252111967,0.0008485740525196538,0.0185546875,0.034540843256767546,3.2775460159302168,2.954543352127075,2.4140233993530273,6.54097316137228,0.817621645171535,0.6778466982359497,3,5.7220458984375e-06,0.008873462677001953,0.006169319152832031,0.1358642578125,65536,8.25,4194304,2162688,Qwen3-1.7B,model.layers.1.self_attn.v_proj.weight,mxfp8,v_proj,1,bfloat16
12582912,2048,6144,18.628294878000737,0.013714201058612333,0.123046875,0.03236304148184424,4.62385105276914,3.234074592590332,2.5056495666503906,3.813230529513995,0.9533076323784988,0.9494431819629903,6,0.09761857986450195,0.04667313893636068,0.019826173782348633,0.3380025227864583,393216,4.25,25165824,6684672,Qwen3-1.7B,model.layers.10.mlp.down_proj.weight,mxfp4,down_proj,10,bfloat16
12582912,2048,6144,30.52896204933123,0.0008853271750636929,0.060546875,0.03236304148184424,4.62385105276914,3.234074592590332,2.5056495666503906,6.570491850133361,0.8213114812666701,0.9494431819629903,6,7.0730845133463544e-06,0.00971380869547526,0.006876548131306966,0.1556218465169271,393216,8.25,25165824,12976128,Qwen3-1.7B,model.layers.10.mlp.down_proj.weight,mxfp8,down_proj,10,bfloat16
12582912,6144,2048,18.66710402182384,0.013592195041304333,0.12109375,0.03768040017419553,4.2393542183311865,3.009041945139567,2.422652006149292,3.842472546818343,0.9606181367045857,1.1235811260888664,6,0.08925398190816243,0.05428107579549154,0.022428035736083984,0.39766184488932294,393216,4.25,25165824,6684672,Qwen3-1.7B,model.layers.10.mlp.gate_proj.weight,mxfp4,gate_proj,10,bfloat16
12582912,6144,2048,30.454535498977016,0.0009006300847722021,0.05078125,0.03768040017419553,4.2393542183311865,3.009041945139567,2.422652006149292,6.537945674265112,0.817243209283139,1.1235811260888664,6,5.7220458984375e-06,0.010564247767130533,0.007322470347086589,0.17587788899739584,393216,8.25,25165824,12976128,Qwen3-1.7B,model.layers.10.mlp.gate_proj.weight,mxfp8,gate_proj,10,bfloat16
12582912,6144,2048,18.73515053892566,0.013380888323527539,0.11328125,0.03430742508848932,3.6563726234528207,3.02696164449056,2.4300578435262046,3.831200659195142,0.9578001647987855,0.8395155293136886,5,0.09157125155131023,0.04953869183858236,0.020320971806844074,0.35087331136067706,393216,4.25,25165824,6684672,Qwen3-1.7B,model.layers.10.mlp.up_proj.weight,mxfp4,up_proj,10,bfloat16
12582912,6144,2048,30.603813111332357,0.0008701992183734263,0.037109375,0.03430742508848932,3.6563726234528207,3.02696164449056,2.4300578435262046,6.542634784585656,0.817829348073207,0.8395155293136886,5,5.245208740234375e-06,0.009637912114461264,0.006714741388956706,0.1528167724609375,393216,8.25,25165824,12976128,Qwen3-1.7B,model.layers.10.mlp.up_proj.weight,mxfp8,up_proj,10,bfloat16
2097152,1024,2048,18.72106333292621,0.013424362368560643,0.052734375,0.03284997751118251,3.986390598991237,2.9384865760803223,2.4105076789855957,3.839071849224475,0.9597679623061187,1.181909162395122,6,0.08922147750854492,0.053034305572509766,0.022432327270507812,0.364776611328125,65536,4.25,4194304,1114112,Qwen3-1.7B,model.layers.10.self_attn.k_proj.weight,mxfp4,k_proj,10,bfloat16
2097152,1024,2048,30.530872985235334,0.0008849377086057522,0.021484375,0.03284997751118251,3.986390598991237,2.9384865760803223,2.4105076789855957,6.535215234563736,0.816901904320467,1.181909162395122,6,4.76837158203125e-06,0.010791778564453125,0.0076198577880859375,0.1734161376953125,65536,8.25,4194304,2162688,Qwen3-1.7B,model.layers.10.self_attn.k_proj.weight,mxfp8,k_proj,10,bfloat16
4194304,2048,2048,18.74011479084435,0.013365601886971085,0.08203125,0.03150094128897736,4.479867389115386,2.8959481716156006,2.393665313720703,3.842442382730478,0.9606105956826195,1.1945684926334061,6,0.08831596374511719,0.05491447448730469,0.023499250411987305,0.36396026611328125,131072,4.25,8388608,2228224,Qwen3-1.7B,model.layers.10.self_attn.o_proj.weight,mxfp4,o_proj,10,bfloat16
4194304,2048,2048,30.55715834775182,0.0008795978623146559,0.0302734375,0.03150094128897736,4.479867389115386,2.8959481716156006,2.393665313720703,6.534363492099333,0.8167954365124166,1.1945684926334061,6,5.0067901611328125e-06,0.011495590209960938,0.008116483688354492,0.181121826171875,131072,8.25,8388608,4325376,Qwen3-1.7B,model.layers.10.self_attn.o_proj.weight,mxfp8,o_proj,10,bfloat16
4194304,2048,2048,18.736547272799278,0.013376585589849992,0.0625,0.03417194142441994,4.627643818615034,2.970518112182617,2.419318675994873,3.8388283463842883,0.9597070865960721,1.136970750281786,4,0.08908200263977051,0.05260038375854492,0.021853208541870117,0.375457763671875,131072,4.25,8388608,2228224,Qwen3-1.7B,model.layers.10.self_attn.q_proj.weight,mxfp4,q_proj,10,bfloat16
4194304,2048,2048,30.553599103579426,0.000880319028925039,0.0302734375,0.03417194142441994,4.627643818615034,2.970518112182617,2.419318675994873,6.534789890500342,0.8168487363125427,1.136970750281786,4,5.9604644775390625e-06,0.010405302047729492,0.007261991500854492,0.16900634765625,131072,8.25,8388608,4325376,Qwen3-1.7B,model.layers.10.self_attn.q_proj.weight,mxfp8,q_proj,10,bfloat16
2097152,1024,2048,18.758648994620437,0.013308683607648013,0.0322265625,0.034086628661185614,3.3661446860727744,3.0143942832946777,2.4373135566711426,3.822573463255785,0.9556433658139463,0.709740975447368,2,0.09582710266113281,0.047272682189941406,0.019535541534423828,0.328582763671875,65536,4.25,4194304,1114112,Qwen3-1.7B,model.layers.10.self_attn.v_proj.weight,mxfp4,v_proj,10,bfloat16
2097152,1024,2048,30.636428178345906,0.0008636885897984396,0.01513671875,0.034086628661185614,3.3661446860727744,3.0143942832946777,2.4373135566711426,6.558418543424203,0.8198023179280254,0.709740975447368,2,5.7220458984375e-06,0.009339332580566406,0.006578922271728516,0.144927978515625,65536,8.25,4194304,2162688,Qwen3-1.7B,model.layers.10.self_attn.v_proj.weight,mxfp8,v_proj,10,bfloat16
12582912,2048,6144,18.70863319062417,0.013462839891989684,0.1171875,0.03347684893120184,3.9089339352410897,3.1330318450927734,2.483489513397217,3.817072199843513,0.9542680499608782,0.8371031262096931,5,0.0946044921875,0.04593213399251302,0.019075632095336914,0.3442331949869792,393216,4.25,25165824,6684672,Qwen3-1.7B,model.layers.11.mlp.down_proj.weight,mxfp4,down_proj,11,bfloat16
12582912,2048,6144,30.599055329034826,0.0008711530612803151,0.052734375,0.03347684893120184,3.9089339352410897,3.1330318450927734,2.483489513397217,6.553617881807952,0.819202235225994,0.8371031262096931,5,5.3246815999348956e-06,0.009113470713297525,0.0063838958740234375,0.14733123779296875,393216,8.25,25165824,12976128,Qwen3-1.7B,model.layers.11.mlp.down_proj.weight,mxfp8,down_proj,11,bfloat16
12582912,6144,2048,18.72065284478834,0.01342563127760102,0.11328125,0.035811617257646346,3.938035297852838,2.962616761525472,2.414168039957682,3.8395246591545904,0.9598811647886476,0.9988854838384266,6,0.08866413434346516,0.05244859059651693,0.02162512143452962,0.3761342366536458,393216,4.25,25165824,6684672,Qwen3-1.7B,model.layers.11.mlp.gate_proj.weight,mxfp4,gate_proj,11,bfloat16
12582912,6144,2048,30.527053086500043,0.000885716410532224,0.05078125,0.035811617257646346,3.938035297852838,2.962616761525472,2.414168039957682,6.531746753758718,0.8164683442198397,0.9988854838384266,6,5.3246815999348956e-06,0.010231892267862955,0.007124582926432292,0.16646830240885416,393216,8.25,25165824,12976128,Qwen3-1.7B,model.layers.11.mlp.gate_proj.weight,mxfp8,gate_proj,11,bfloat16
12582912,6144,2048,18.759012666566015,0.013307569204306298,0.0625,0.03508824652446992,3.453956378116875,2.9737130800882974,2.4200461705525718,3.8324613525434135,0.9581153381358534,0.7946765376665561,4,0.09044019381205241,0.04958820343017578,0.020268678665161133,0.351348876953125,393216,4.25,25165824,6684672,Qwen3-1.7B,model.layers.11.mlp.up_proj.weight,mxfp4,up_proj,11,bfloat16
12582912,6144,2048,30.605113314248417,0.0008699387347018257,0.0302734375,0.03508824652446992,3.453956378116875,2.9737130800882974,2.4200461705525718,6.536195971767496,0.817024496470937,0.7946765376665561,4,4.6888987223307294e-06,0.009578625361124674,0.006676435470581055,0.15239461263020834,393216,8.25,25165824,12976128,Qwen3-1.7B,model.layers.11.mlp.up_proj.weight,mxfp8,up_proj,11,bfloat16
2097152,1024,2048,18.58496613190638,0.013851709880229764,0.0615234375,0.03306292286825085,5.004417234690502,3.0950117111206055,2.4586915969848633,3.8354129510680526,0.9588532377670131,1.4900503125663298,5,0.09732580184936523,0.054499149322509766,0.023174285888671875,0.4045867919921875,65536,4.25,4194304,1114112,Qwen3-1.7B,model.layers.11.self_attn.k_proj.weight,mxfp4,k_proj,11,bfloat16
2097152,1024,2048,30.371763462545726,0.000917959781156491,0.0302734375,0.03306292286825085,5.004417234690502,3.0950117111206055,2.4586915969848633,6.577870558529593,0.8222338198161991,1.4900503125663298,5,3.814697265625e-06,0.011149406433105469,0.007831096649169922,0.1879730224609375,65536,8.25,4194304,2162688,Qwen3-1.7B,model.layers.11.self_attn.k_proj.weight,mxfp8,k_proj,11,bfloat16
4194304,2048,2048,18.705886229841987,0.01347135798119799,0.123046875,0.02991958382334165,12.940274120602865,2.9113242626190186,2.399260997772217,3.8486253072552494,0.9621563268138124,1.2846544288657153,6,0.08690237998962402,0.05701732635498047,0.02377176284790039,0.40930938720703125,131072,4.25,8388608,2228224,Qwen3-1.7B,model.layers.11.self_attn.o_proj.weight,mxfp4,o_proj,11,bfloat16
4194304,2048,2048,30.461066530269953,0.0008992767121311252,0.060546875,0.02991958382334165,12.940274120602865,2.9113242626190186,2.399260997772217,6.529546147451601,0.8161932684314501,1.2846544288657153,6,4.0531158447265625e-06,0.011238574981689453,0.0077936649322509766,0.1855926513671875,131072,8.25,8388608,4325376,Qwen3-1.7B,model.layers.11.self_attn.o_proj.weight,mxfp8,o_proj,11,bfloat16
4194304,2048,2048,18.68386978077639,0.013539824087191323,0.107421875,0.0362195186056188,6.700872684863309,3.058238983154297,2.447336435317993,3.8353654221814786,0.9588413555453696,1.4224160656705052,6,0.09708905220031738,0.05371546745300293,0.022409439086914062,0.39867401123046875,131072,4.25,8388608,2228224,Qwen3-1.7B,model.layers.11.self_attn.q_proj.weight,mxfp4,q_proj,11,bfloat16
4194304,2048,2048,30.495383906280363,0.0008921987477954492,0.044921875,0.0362195186056188,6.700872684863309,3.058238983154297,2.447336435317993,6.575013122510388,0.8218766403137985,1.4224160656705052,6,6.198883056640625e-06,0.01060175895690918,0.00733637809753418,0.17636871337890625,131072,8.25,8388608,4325376,Qwen3-1.7B,model.layers.11.self_attn.q_proj.weight,mxfp8,q_proj,11,bfloat16
2097152,1024,2048,18.656308576077738,0.013626023775664381,0.056640625,0.032419492378356805,3.770626362225051,3.1882340908050537,2.489452838897705,3.8206778969917607,0.9551694742479402,0.9598883781949039,4,0.10600471496582031,0.050486087799072266,0.021040916442871094,0.3825531005859375,65536,4.25,4194304,1114112,Qwen3-1.7B,model.layers.11.self_attn.v_proj.weight,mxfp4,v_proj,11,bfloat16
2097152,1024,2048,30.54767992921245,0.0008815196691911299,0.025390625,0.032419492378356805,3.770626362225051,3.1882340908050537,2.489452838897705,6.609570387599003,0.8261962984498754,0.9598883781949039,4,6.67572021484375e-06,0.009987831115722656,0.0069789886474609375,0.1655120849609375,65536,8.25,4194304,2162688,Qwen3-1.7B,model.layers.11.self_attn.v_proj.weight,mxfp8,v_proj,11,bfloat16
12582912,2048,6144,18.70254017565872,0.013481741088650582,0.12109375,0.03346301958466005,3.883882672742277,3.141637166341146,2.48592217763265,3.816045555720008,0.954011388930002,0.8566233848553932,5,0.09473896026611328,0.04555980364481608,0.018774032592773438,0.34166208902994794,393216,4.25,25165824,6684672,Qwen3-1.7B,model.layers.12.mlp.down_proj.weight,mxfp4,down_proj,12,bfloat16
12582912,2048,6144,30.589109454295805,0.0008731503945206443,0.044921875,0.03346301958466005,3.883882672742277,3.141637166341146,2.48592217763265,6.5537562347907325,0.8192195293488416,0.8566233848553932,5,5.4836273193359375e-06,0.009029070536295572,0.006340344746907552,0.1465428670247396,393216,8.25,25165824,12976128,Qwen3-1.7B,model.layers.12.mlp.down_proj.weight,mxfp8,down_proj,12,bfloat16
12582912,6144,2048,18.71928838842966,0.01342984997405984,0.10546875,0.034832283494856016,3.831869488479456,2.9582733313242593,2.4129974842071533,3.8413609370595303,0.9603402342648826,1.0438777350970538,5,0.08876363436381023,0.053689161936442055,0.02230548858642578,0.38123830159505206,393216,4.25,25165824,6684672,Qwen3-1.7B,model.layers.12.mlp.gate_proj.weight,mxfp4,gate_proj,12,bfloat16
12582912,6144,2048,30.517954499710328,0.0008875739554780462,0.04296875,0.034832283494856016,3.831869488479456,2.9582733313242593,2.4129974842071533,6.534455408351242,0.8168069260439053,1.0438777350970538,5,3.973642985026042e-06,0.010602235794067383,0.007390578587849935,0.17230987548828125,393216,8.25,25165824,12976128,Qwen3-1.7B,model.layers.12.mlp.gate_proj.weight,mxfp8,gate_proj,12,bfloat16
12582912,6144,2048,18.741402234023997,0.013361640311719573,0.095703125,0.034952081347997786,3.5301619225155543,2.991018056869507,2.4242588678995767,3.8334303983216294,0.9583575995804073,0.8243479160808025,6,0.09084995587666829,0.05028080940246582,0.020622412363688152,0.35748291015625,393216,4.25,25165824,6684672,Qwen3-1.7B,model.layers.12.mlp.up_proj.weight,mxfp4,up_proj,12,bfloat16
12582912,6144,2048,30.582492905992122,0.0008744816674472277,0.033203125,0.034952081347997786,3.5301619225155543,2.991018056869507,2.4242588678995767,6.539695803150117,0.8174619753937646,0.8243479160808025,6,6.834665934244792e-06,0.009795665740966797,0.0068359375,0.15730794270833334,393216,8.25,25165824,12976128,Qwen3-1.7B,model.layers.12.mlp.up_proj.weight,mxfp8,up_proj,12,bfloat16
2097152,1024,2048,18.627941523874185,0.013715316929728487,0.06640625,0.03220379812889636,4.689405906496028,3.0259623527526855,2.440993309020996,3.842574093451428,0.960643523362857,1.3288663952831805,5,0.09020042419433594,0.05570030212402344,0.02351522445678711,0.4106597900390625,65536,4.25,4194304,1114112,Qwen3-1.7B,model.layers.12.self_attn.k_proj.weight,mxfp4,k_proj,12,bfloat16
2097152,1024,2048,30.383150270272598,0.0009155561262619845,0.029296875,0.03220379812889636,4.689405906496028,3.0259623527526855,2.440993309020996,6.5458186927706965,0.8182273365963371,1.3288663952831805,5,5.245208740234375e-06,0.011237144470214844,0.007842540740966797,0.189849853515625,65536,8.25,4194304,2162688,Qwen3-1.7B,model.layers.12.self_attn.k_proj.weight,mxfp8,k_proj,12,bfloat16
4194304,2048,2048,18.727596527413294,0.013404182965100547,0.0625,0.02992225386215375,4.211168166478549,2.8946404457092285,2.393117904663086,3.844108650137766,0.9610271625344415,1.1803458628360803,6,0.08828401565551758,0.05623221397399902,0.024326562881469727,0.3678436279296875,131072,4.25,8388608,2228224,Qwen3-1.7B,model.layers.12.self_attn.o_proj.weight,mxfp4,o_proj,12,bfloat16
4194304,2048,2048,30.544620230370416,0.000882140937744891,0.0302734375,0.02992225386215375,4.211168166478549,2.8946404457092285,2.393117904663086,6.537010588086083,0.8171263235107604,1.1803458628360803,6,4.76837158203125e-06,0.011986255645751953,0.00844120979309082,0.1882171630859375,131072,8.25,8388608,4325376,Qwen3-1.7B,model.layers.12.self_attn.o_proj.weight,mxfp8,o_proj,12,bfloat16
4194304,2048,2048,18.728658678750442,0.013400905113183335,0.0615234375,0.03469405066221249,5.359491344433493,2.9776246547698975,2.423767566680908,3.8388884704325776,0.9597221176081444,1.263491844171191,5,0.0900259017944336,0.05306601524353027,0.022215843200683594,0.38092803955078125,131072,4.25,8388608,2228224,Qwen3-1.7B,model.layers.12.self_attn.q_proj.weight,mxfp4,q_proj,12,bfloat16
