n_params,rows,cols,sqnr_db,nmse,max_abs_err,rms_weight,kurtosis,block_kurtosis,block_crest,code_entropy,code_entropy_ratio,scale_entropy,scale_span,zero_rate,top_level_rate,sat_rate,sat_block_rate,n_blocks,bits_per_value,bytes_bf16,bytes_mx,model,tensor,fmt,role,layer,dtype
10485760,4096,2560,18.62989900780376,0.013709136454485866,0.09375,0.023283663174993186,4.253322469207553,2.8901596069335938,2.3894956588745115,3.861769935489546,0.9654424838723865,1.0552321827331768,7,0.08415107727050782,0.06382226943969727,0.026648521423339844,0.48009033203125,327680,4.25,20971520,5570560,Qwen3-4B,model.layers.0.self_attn.q_proj.weight,mxfp4,q_proj,0,bfloat16
10485760,4096,2560,30.28227207499281,0.0009370716359562952,0.03125,0.023283663174993186,4.253322469207553,2.8901596069335938,2.3894956588745115,6.522435996629291,0.8153044995786614,1.0552321827331768,7,5.14984130859375e-06,0.012446975708007813,0.008580970764160156,0.21749267578125,327680,8.25,20971520,10813440,Qwen3-4B,model.layers.0.self_attn.q_proj.weight,mxfp8,q_proj,0,bfloat16
2621440,1024,2560,18.620218432950814,0.013739728678725567,0.03076171875,0.02294643161974707,3.249774360549162,2.9260717391967774,2.4023435592651365,3.863372313707261,0.9658430784268153,0.8332133775704517,3,0.08428764343261719,0.06461868286132813,0.02676849365234375,0.507470703125,81920,4.25,5242880,1392640,Qwen3-4B,model.layers.0.self_attn.v_proj.weight,mxfp4,v_proj,0,bfloat16
2621440,1024,2560,30.245093732665627,0.0009451279937651964,0.01513671875,0.02294643161974707,3.249774360549162,2.9260717391967774,2.4023435592651365,6.52317571866837,0.8153969648335463,0.8332133775704517,3,4.57763671875e-06,0.012372207641601563,0.008485031127929688,0.2230224609375,81920,8.25,5242880,2703360,Qwen3-4B,model.layers.0.self_attn.v_proj.weight,mxfp8,v_proj,0,bfloat16
24903680,2560,9728,18.61886172220682,0.013744021560685337,0.12109375,0.016467125251032038,8.229092730322531,2.932595022101151,2.305798179224918,3.879007378872454,0.9697518447181135,2.22290147873652,10,0.07623206690738075,0.0798250298751028,0.03145406622635691,0.4544150904605263,778240,4.25,49807360,13230080,Qwen3-4B,model.layers.1.mlp.down_proj.weight,mxfp4,down_proj,1,bfloat16
24903680,2560,9728,30.30149667165228,0.0009329327368207258,0.05859375,0.016467125251032038,8.229092730322531,2.932595022101151,2.305798179224918,6.4660743132273515,0.8082592891534189,2.22290147873652,10,4.457172594572369e-06,0.01356763337787829,0.00897670545076069,0.1973362972861842,778240,8.25,49807360,25681920,Qwen3-4B,model.layers.1.mlp.down_proj.weight,mxfp8,down_proj,1,bfloat16
24903680,9728,2560,18.70811055721025,0.013464460118276386,0.05859375,0.022714391715766374,5.586626060655275,3.642497414036801,2.5172074167351974,3.8300504762788234,0.9575126190697059,2.435448760238148,10,0.10944133557771382,0.05610158819901316,0.02470915944952714,0.3879497327302632,778240,4.25,49807360,13230080,Qwen3-4B,model.layers.1.mlp.gate_proj.weight,mxfp4,gate_proj,1,bfloat16
24903680,9728,2560,30.487757303436766,0.00089376690578494,0.01953125,0.022714391715766374,5.586626060655275,3.642497414036801,2.5172074167351974,6.6315992547225715,0.8289499068403214,2.435448760238148,10,9.436356393914474e-06,0.012267865632709703,0.00869546187551398,0.1985364412006579,778240,8.25,49807360,25681920,Qwen3-4B,model.layers.1.mlp.gate_proj.weight,mxfp8,gate_proj,1,bfloat16
24903680,9728,2560,18.73858593277313,0.013370307842568324,0.05078125,0.015450290271771378,6.531699388423398,3.015963504188939,2.4302305121170846,3.8471255087730802,0.9617813771932701,2.0733968003944048,8,0.08963040803608141,0.056273249575966286,0.023232871607730264,0.4334588301809211,778240,4.25,49807360,13230080,Qwen3-4B,model.layers.1.mlp.up_proj.weight,mxfp4,up_proj,1,bfloat16
24903680,9728,2560,30.487730374774458,0.0008937724476517628,0.015625,0.015450290271771378,6.531699388423398,3.015963504188939,2.4302305121170846,6.540882515685891,0.8176103144607364,2.0733968003944048,8,5.38073087993421e-06,0.01082868074115954,0.007502465499074835,0.18538754111842104,778240,8.25,49807360,25681920,Qwen3-4B,model.layers.1.mlp.up_proj.weight,mxfp8,up_proj,1,bfloat16
