bits_per_value,werr,bytes,n_fp8,n_fp4,params_fp8,theta
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.1225590746637114e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.2601388761098533e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.4145803307136463e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.587949987083398e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.782567668112599e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.001037512041929e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.2462828178851632e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.5215851614781632e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.830628305554684e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.1775474914003753e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.566984771646403e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.004151124598953e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.4948961812434604e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,5.045786497926109e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,5.6641934220625826e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,6.358391726586881e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,7.137670332946767e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,8.012456604207349e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,8.994455871402182e-14
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.009680806010482e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.133426351300837e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.2723380361157395e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.4282746084815286e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.6033226228626994e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.799824359908154e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.0204091680157043e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.2680286460897883e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.5459961382653434e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.8580310690685383e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.208308712253716e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.6015160592630556e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.042914534872849e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,4.538410399211335e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,5.094633778182841e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,5.719027379787419e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,6.419946083430621e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,7.206768734806797e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,8.090023642260085e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,9.081529453863066e-13
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.0194553300259766e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.1443988319349487e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.2846552938231336e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.4421014578959352e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.6188440781468504e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,1.817248110389365e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.0399683572330637e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.2899849914387998e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.570643432983326e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,2.885699113420121e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.2393677265187836e-12
6.668154543922061,2107.3713726887945,367083508,196,0,440401920,3.6363816375764165e-12
