n_params,rows,cols,sqnr_db,nmse,max_abs_err,rms_weight,kurtosis,block_kurtosis,block_crest,code_entropy,code_entropy_ratio,scale_entropy,scale_span,zero_rate,top_level_rate,sat_rate,sat_block_rate,n_blocks,bits_per_value,bytes_bf16,bytes_mx,model,tensor,fmt,role,layer,dtype
2097152,1024,2048,18.71298093951376,0.013449368903868483,0.0615234375,0.025805463582598165,5.461310534776672,2.8817806243896484,2.384397029876709,3.852589162992895,0.9631472907482238,1.3319955090986955,5,0.0859537124633789,0.05875873565673828,0.024547576904296875,0.41705322265625,65536,4.25,4194304,1114112,Qwen3-0.6B,model.layers.0.self_attn.o_proj.weight,mxfp4,o_proj,0,bfloat16
2097152,1024,2048,30.450169608844337,0.0009015359284427748,0.0302734375,0.025805463582598165,5.461310534776672,2.8817806243896484,2.384397029876709,6.526827838477008,0.815853479809626,1.3319955090986955,5,2.86102294921875e-06,0.011604785919189453,0.008028507232666016,0.19293212890625,65536,8.25,4194304,2162688,Qwen3-0.6B,model.layers.0.self_attn.o_proj.weight,mxfp8,o_proj,0,bfloat16
2097152,2048,1024,18.700455624562643,0.013488213683864833,0.115234375,0.031341274152518674,6.757576156309063,2.946960926055908,2.4101126194000244,3.8400010808950515,0.9600002702237629,1.3361839109934288,6,0.08941078186035156,0.05432605743408203,0.023423194885253906,0.3637542724609375,65536,4.25,4194304,1114112,Qwen3-0.6B,model.layers.0.self_attn.q_proj.weight,mxfp4,q_proj,0,bfloat16
2097152,2048,1024,30.53354950344169,0.0008843924974003524,0.052734375,0.031341274152518674,6.757576156309063,2.946960926055908,2.4101126194000244,6.539125501887831,0.8173906877359789,1.3361839109934288,6,5.245208740234375e-06,0.01146697998046875,0.008040428161621094,0.1796112060546875,65536,8.25,4194304,2162688,Qwen3-0.6B,model.layers.0.self_attn.q_proj.weight,mxfp8,q_proj,0,bfloat16
1048576,1024,1024,18.62882108854111,0.01371253948558457,0.03076171875,0.02662898492808482,3.337027116367163,2.955451011657715,2.413266181945801,3.8490887618245044,0.9622721904561261,1.0606118033438048,4,0.09018707275390625,0.06064796447753906,0.02689075469970703,0.408294677734375,32768,4.25,2097152,557056,Qwen3-0.6B,model.layers.0.self_attn.v_proj.weight,mxfp4,v_proj,0,bfloat16
1048576,1024,1024,30.348649351472563,0.0009228583899356311,0.01513671875,0.02662898492808482,3.337027116367163,2.955451011657715,2.413266181945801,6.554244039683963,0.8192805049604954,1.0606118033438048,4,8.58306884765625e-06,0.01318359375,0.009402275085449219,0.2171630859375,32768,8.25,2097152,1081344,Qwen3-0.6B,model.layers.0.self_attn.v_proj.weight,mxfp8,v_proj,0,bfloat16
3145728,1024,3072,18.5273844213985,0.014036588165258268,0.0615234375,0.022758784405638884,3.7785542343642433,3.1325515111287436,2.4776013692220054,3.848251230015894,0.9620628075039735,0.9948328471018566,5,0.09103075663248698,0.059832255045572914,0.025426228841145832,0.4772237141927083,98304,4.25,6291456,1671168,Qwen3-0.6B,model.layers.1.mlp.down_proj.weight,mxfp4,down_proj,1,bfloat16
3145728,1024,3072,30.213879005310012,0.0009519455312195596,0.0302734375,0.022758784405638884,3.7785542343642433,3.1325515111287436,2.4776013692220054,6.55846985723813,0.8198087321547662,0.9948328471018566,5,3.4968058268229165e-06,0.012130419413248697,0.008441607157389322,0.21953328450520834,98304,8.25,6291456,3244032,Qwen3-0.6B,model.layers.1.mlp.down_proj.weight,mxfp8,down_proj,1,bfloat16
3145728,3072,1024,18.667898945668835,0.01358970738106135,0.060546875,0.04377079856736668,3.484301833161481,2.850702921549479,2.3737711906433105,3.8609967981291584,0.9652491995322896,1.1320661437962554,5,0.08457056681315105,0.06319268544514973,0.02645270029703776,0.4593404134114583,98304,4.25,6291456,1671168,Qwen3-0.6B,model.layers.1.mlp.gate_proj.weight,mxfp4,gate_proj,1,bfloat16
3145728,3072,1024,30.310889953138293,0.0009309170930577872,0.029296875,0.04377079856736668,3.484301833161481,2.850702921549479,2.3737711906433105,6.5213439670794155,0.8151679958849269,1.1320661437962554,5,6.357828776041667e-06,0.012426058451334635,0.00857702891031901,0.21152750651041666,98304,8.25,6291456,3244032,Qwen3-0.6B,model.layers.1.mlp.gate_proj.weight,mxfp8,gate_proj,1,bfloat16
3145728,3072,1024,18.66866527942177,0.013587309622599318,0.056640625,0.023380619473360873,3.664997305064084,2.915798823038737,2.3975723584493003,3.8556078935959857,0.9639019733989964,0.9973202380415531,5,0.0867764155069987,0.06037680308024088,0.024829864501953125,0.4556783040364583,98304,4.25,6291456,1671168,Qwen3-0.6B,model.layers.1.mlp.up_proj.weight,mxfp4,up_proj,1,bfloat16
3145728,3072,1024,30.37785904951047,0.0009166722725808627,0.025390625,0.023380619473360873,3.664997305064084,2.915798823038737,2.3975723584493003,6.53140715589209,0.8164258944865113,0.9973202380415531,5,6.357828776041667e-06,0.011543909708658854,0.007974942525227865,0.20060221354166666,98304,8.25,6291456,3244032,Qwen3-0.6B,model.layers.1.mlp.up_proj.weight,mxfp8,up_proj,1,bfloat16
1048576,1024,1024,18.652074440246356,0.013639314888383781,0.060546875,0.02895373619533803,4.968681409010411,2.8855559825897217,2.387773275375366,3.855146396905382,0.9637865992263455,1.3527290813201727,5,0.08653831481933594,0.061280250549316406,0.026472091674804688,0.42755126953125,32768,4.25,2097152,557056,Qwen3-0.6B,model.layers.1.self_attn.k_proj.weight,mxfp4,k_proj,1,bfloat16
1048576,1024,1024,30.372238670144935,0.000917859342947623,0.029296875,0.02895373619533803,4.968681409010411,2.8855559825897217,2.387773275375366,6.532865930340966,0.8166082412926208,1.3527290813201727,5,8.58306884765625e-06,0.012678146362304688,0.008877754211425781,0.20806884765625,32768,8.25,2097152,1081344,Qwen3-0.6B,model.layers.1.self_attn.k_proj.weight,mxfp8,k_proj,1,bfloat16
2097152,1024,2048,18.699390625315917,0.013491521738532235,0.0576171875,0.02681804780804797,3.7268037917336794,2.886481761932373,2.390428304672241,3.850338495209917,0.9625846238024792,1.180173079443922,5,0.08743906021118164,0.05877208709716797,0.025228023529052734,0.4035797119140625,65536,4.25,4194304,1114112,Qwen3-0.6B,model.layers.1.self_attn.o_proj.weight,mxfp4,o_proj,1,bfloat16
2097152,1024,2048,30.47406419600412,0.0008965893593727415,0.0263671875,0.02681804780804797,3.7268037917336794,2.886481761932373,2.390428304672241,6.534338244251975,0.8167922805314969,1.180173079443922,5,7.152557373046875e-06,0.012192249298095703,0.008504867553710938,0.1976165771484375,65536,8.25,4194304,2162688,Qwen3-0.6B,model.layers.1.self_attn.o_proj.weight,mxfp8,o_proj,1,bfloat16
2097152,2048,1024,18.726543112573783,0.013407434647645811,0.109375,0.030736050606702696,6.633204636885597,2.8933088779449463,2.391266345977783,3.8501533345050207,0.9625383336262552,1.4473318477779755,7,0.08712244033813477,0.0586094856262207,0.025074005126953125,0.4017791748046875,65536,4.25,4194304,1114112,Qwen3-0.6B,model.layers.1.self_attn.q_proj.weight,mxfp4,q_proj,1,bfloat16
2097152,2048,1024,30.530835441682722,0.0008849453586797027,0.0302734375,0.030736050606702696,6.633204636885597,2.8933088779449463,2.391266345977783,6.533496682501326,0.8166870853126658,1.4473318477779755,7,7.152557373046875e-06,0.011948585510253906,0.008266448974609375,0.1917724609375,65536,8.25,4194304,2162688,Qwen3-0.6B,model.layers.1.self_attn.q_proj.weight,mxfp8,q_proj,1,bfloat16
1048576,1024,1024,18.67542115036446,0.01356618967892347,0.03076171875,0.02842505176667597,3.2870548658777503,2.917973041534424,2.3981692790985107,3.849197062612002,0.9622992656530005,1.0314780057419142,3,0.09099960327148438,0.06035423278808594,0.026762008666992188,0.3958740234375,32768,4.25,2097152,557056,Qwen3-0.6B,model.layers.1.self_attn.v_proj.weight,mxfp4,v_proj,1,bfloat16
1048576,1024,1024,30.412665187054348,0.0009093550465411411,0.01513671875,0.02842505176667597,3.2870548658777503,2.917973041534424,2.3981692790985107,6.55414839148331,0.8192685489354138,1.0314780057419142,3,5.7220458984375e-06,0.013194084167480469,0.009306907653808594,0.20977783203125,32768,8.25,2097152,1081344,Qwen3-0.6B,model.layers.1.self_attn.v_proj.weight,mxfp8,v_proj,1,bfloat16
3145728,1024,3072,18.519269904167363,0.014062839157426298,0.060546875,0.02363248028797545,4.3792688897664425,3.284475644429525,2.5204731623331704,3.834027074404533,0.9585067686011333,1.2204983984266833,5,0.09626992543538411,0.056167920430501304,0.02434698740641276,0.4388936360677083,98304,4.25,6291456,1671168,Qwen3-0.6B,model.layers.10.mlp.down_proj.weight,mxfp4,down_proj,10,bfloat16
3145728,1024,3072,30.292298166499418,0.000934910814233863,0.029296875,0.02363248028797545,4.3792688897664425,3.284475644429525,2.5204731623331704,6.581290227363883,0.8226612784204854,1.2204983984266833,5,7.947285970052084e-06,0.011789321899414062,0.008254369099934896,0.20689900716145834,98304,8.25,6291456,3244032,Qwen3-0.6B,model.layers.10.mlp.down_proj.weight,mxfp8,down_proj,10,bfloat16
3145728,3072,1024,18.699230009154025,0.013492020707918448,0.1171875,0.033554708588519146,4.982125198816593,2.9145723978678384,2.3969478607177734,3.8497795284576233,0.9624448821144058,1.4091424232256333,6,0.08797677357991536,0.05751609802246094,0.02406024932861328,0.4152425130208333,98304,4.25,6291456,1671168,Qwen3-0.6B,model.layers.10.mlp.gate_proj.weight,mxfp4,gate_proj,10,bfloat16
3145728,3072,1024,30.437283857869417,0.0009042148062768051,0.0546875,0.033554708588519146,4.982125198816593,2.9145723978678384,2.3969478607177734,6.5330277210288,0.8166284651286,1.4091424232256333,6,2.86102294921875e-06,0.011371294657389322,0.00789483388264974,0.189056396484375,98304,8.25,6291456,3244032,Qwen3-0.6B,model.layers.10.mlp.gate_proj.weight,mxfp8,gate_proj,10,bfloat16
3145728,3072,1024,18.657860015642978,0.013621156991075271,0.060546875,0.02615986514080229,3.9309514546912783,2.9595492680867515,2.4122212727864585,3.852249290669252,0.963062322667313,1.132140765888687,5,0.08945210774739583,0.060535430908203125,0.0260311762491862,0.4342854817708333,98304,4.25,6291456,1671168,Qwen3-0.6B,model.layers.10.mlp.up_proj.weight,mxfp4,up_proj,10,bfloat16
3145728,3072,1024,30.387587366751134,0.0009146211992714033,0.029296875,0.02615986514080229,3.9309514546912783,2.9595492680867515,2.4122212727864585,6.546021143153294,0.8182526428941618,1.132140765888687,5,4.132588704427083e-06,0.012561162312825521,0.00877984364827474,0.209625244140625,98304,8.25,6291456,3244032,Qwen3-0.6B,model.layers.10.mlp.up_proj.weight,mxfp8,up_proj,10,bfloat16
1048576,1024,1024,18.697249018633904,0.013498176361032952,0.052734375,0.02695630929802677,4.2552356824504045,2.8871500492095947,2.388845443725586,3.8566493318807757,0.9641623329701939,1.2898028129899226,6,0.08605384826660156,0.06186962127685547,0.026458740234375,0.442901611328125,32768,4.25,2097152,557056,Qwen3-0.6B,model.layers.10.self_attn.k_proj.weight,mxfp4,k_proj,10,bfloat16
1048576,1024,1024,30.383540422580474,0.000915473880158007,0.021484375,0.02695630929802677,4.2552356824504045,2.8871500492095947,2.388845443725586,6.530861030286443,0.8163576287858054,1.2898028129899226,6,8.58306884765625e-06,0.012562751770019531,0.008724212646484375,0.21026611328125,32768,8.25,2097152,1081344,Qwen3-0.6B,model.layers.10.self_attn.k_proj.weight,mxfp8,k_proj,10,bfloat16
2097152,1024,2048,18.65601914429083,0.013626931900449004,0.0625,0.024589196515522584,4.184194118772038,2.897225856781006,2.395353317260742,3.856339418061203,0.9640848545153008,1.3204626180219992,5,0.08578824996948242,0.06152153015136719,0.026030540466308594,0.450164794921875,65536,4.25,4194304,1114112,Qwen3-0.6B,model.layers.10.self_attn.o_proj.weight,mxfp4,o_proj,10,bfloat16
2097152,1024,2048,30.38503669061543,0.0009151585276906533,0.0302734375,0.024589196515522584,4.184194118772038,2.897225856781006,2.395353317260742,6.5313678884530475,0.8164209860566309,1.3204626180219992,5,4.76837158203125e-06,0.012386322021484375,0.008525848388671875,0.2111358642578125,65536,8.25,4194304,2162688,Qwen3-0.6B,model.layers.10.self_attn.o_proj.weight,mxfp8,o_proj,10,bfloat16
